"Time","A","B","C","D","E","F","G","H"
"22:12:49",3.30843,2.37236,1.75949,2.50284,3.87548,1.44927,3.14159,0.52884
"22:12:59",3.30843,2.37236,1.75949,2.50284,3.87548,1.44927,3.14159,0.52884
"22:13:10",3.26791,2.28656,0.8351,0,3.84249,1.44927,3.47944,0.62413
"22:13:20",3.26791,2.28656,0.8351,0,3.84249,1.44927,3.47944,0.62413
"22:13:30",3.26791,2.28656,0.8351,0,3.84249,1.44927,3.47944,0.62413
"22:13:41",3.26791,2.28656,0.8351,0,3.84249,1.44927,3.47944,0.62413
"22:13:51",3.26791,2.28656,0.8351,0,3.84249,1.44927,3.47944,0.62413
"22:14:02",2.82556,2.37385,0.8351,0,3.7877,1.44927,3.29259,0.72147
"22:14:12",2.82556,2.37385,0.8351,0,3.7877,1.44927,3.29259,0.72147
"22:14:23",2.82556,2.37385,0.8351,0,3.7877,1.44927,3.29259,0.72147
"22:14:33",2.82556,2.37385,0.8351,0,3.7877,1.44927,3.29259,0.72147
"22:14:43",2.82556,2.37385,0.8351,0,3.7877,1.44927,3.29259,0.72147
"22:14:54",2.82556,2.37385,0.8351,0,3.7877,1.44927,3.29259,0.72147
"22:15:04",0.63416,2.42778,0.62549,0,3.88829,1.44927,3.14159,0.8209
"22:15:15",0.63416,2.42778,0.62549,0,3.88829,1.44927,3.14159,0.8209
"22:15:25",0.63416,2.42778,0.62549,0,3.88829,1.44927,3.14159,0.8209
"22:15:36",0.63416,2.42778,0.62549,0,3.88829,1.44927,3.14159,0.8209
"22:15:46",0.63416,2.42778,0.62549,0,3.88829,1.44927,3.14159,0.8209
"22:15:57",0.63416,2.42778,0.62549,0,3.88829,1.44927,3.14159,0.8209
"22:16:07",0.94745,2.33865,0.75095,0,3.84933,1.44927,3.49367,0.92248
"22:16:18",0.94745,2.33865,0.75095,0,3.84933,1.44927,3.49367,0.92248
"22:16:28",0.94745,2.33865,0.75095,0,3.84933,1.44927,3.49367,0.92248
"22:16:38",0.94745,2.33865,0.75095,0,3.84933,1.44927,3.49367,0.92248
"22:16:49",0.94745,2.33865,0.75095,0,3.84933,1.44927,3.49367,0.92248
"22:16:59",0.94745,2.33865,0.75095,0,3.84933,1.44927,3.49367,0.92248
"22:17:10",0.13186,2.47971,0.75095,0,3.80685,1.44927,3.07599,1.02625
"22:17:20",0.13186,2.47971,0.75095,0,3.80685,1.44927,3.07599,1.02625
"22:17:31",0.13186,2.47971,0.75095,0,3.80685,1.44927,3.07599,1.02625
"22:17:41",0.13186,2.47971,0.75095,0,3.80685,1.44927,3.07599,1.02625
"22:17:52",0.13186,2.47971,0.75095,0,3.80685,1.44927,3.07599,1.02625
"22:18:02",0.08119,2.42778,0.54751,0,3.90968,1.44927,3.93322,1.13227
"22:18:12",0.08119,2.42778,0.54751,0,3.90968,1.44927,3.93322,1.13227
"22:18:23",0.08119,2.42778,0.54751,0,3.90968,1.44927,3.93322,1.13227
"22:18:33",0.08119,2.42778,0.54751,0,3.90968,1.44927,3.93322,1.13227
"22:18:44",0.08119,2.42778,0.54751,0,3.90968,1.44927,3.93322,1.13227
"22:18:54",0.08119,2.42778,0.54751,0,3.90968,1.44927,3.93322,1.13227
"22:19:04",0.11598,2.33865,0.67449,0,3.86809,1.44927,2.32663,1.2406
"22:19:15",0.11598,2.33865,0.67449,0,3.86809,1.44927,2.32663,1.2406
"22:19:26",0.11598,2.33865,0.67449,0,3.86809,1.44927,2.32663,1.2406
"22:19:36",0.11598,2.33865,0.67449,0,3.86809,1.44927,2.32663,1.2406
"22:19:47",0.11598,2.33865,0.67449,0,3.86809,1.44927,2.32663,1.2406
"22:19:57",0.11598,2.33865,0.67449,0,3.86809,1.44927,2.32663,1.2406
"22:20:07",0.03203,2.48625,0.67449,0,0.41997,1.44927,0.23797,1.35129
"22:20:18",0.03203,2.48625,0.67449,0,0.41997,1.44927,0.23797,1.35129
"22:20:29",0.03203,2.48625,0.67449,0,0.41997,1.44927,0.23797,1.35129
"22:20:39",0.03203,2.48625,0.67449,0,0.41997,1.44927,0.23797,1.35129
"22:20:50",0.03203,2.48625,0.67449,0,0.41997,1.44927,0.23797,1.35129
"22:21:00",0.03203,2.48625,0.67449,0,0.41997,1.44927,0.23797,1.35129
"22:21:10",0.08027,2.4319,1.2762,0,0.3873,1.44927,2.5063,1.46439
"22:21:21",0.08027,2.4319,1.2762,0,0.3873,1.44927,2.5063,1.46439
"22:21:31",0.08027,2.4319,1.2762,0,0.3873,1.44927,2.5063,1.46439
"22:21:42",0.08027,2.4319,1.2762,0,0.3873,1.44927,2.5063,1.46439
"22:21:52",0.08027,2.4319,1.2762,0,0.3873,1.44927,2.5063,1.46439
"22:22:03",0.11782,2.29648,1.2762,0,0,1.44927,2.55083,1.46439
"22:22:13",0.11782,2.29648,1.2762,0,0,1.44927,2.55083,1.46439
"22:22:24",0.11782,2.29648,1.2762,0,0,1.44927,2.55083,1.46439
"22:22:35",0.11782,2.29648,1.2762,0,0,1.44927,2.55083,1.46439
"22:22:45",0.11782,2.29648,1.2762,0,0,1.44927,2.55083,1.46439
"22:22:56",0.11782,2.29648,1.2762,0,0,1.44927,2.55083,1.46439
"22:23:06",0.0416,2.4175,0.94733,0,0,1.44927,1.96222,1.78571
"22:23:16",0.0416,2.4175,0.94733,0,0,1.44927,1.96222,1.78571
"22:23:27",0.0416,2.4175,0.94733,0,0,1.44927,1.96222,1.78571
"22:23:37",0.0416,2.4175,0.94733,0,0,1.44927,1.96222,1.78571
"22:23:48",0.0416,2.4175,0.94733,0,0,1.44927,1.96222,1.78571
"22:23:58",0.0416,2.4175,0.94733,0,0,1.44927,1.96222,1.78571
"22:24:09",0.11973,1.84203,0.96234,0,0,1.44927,3.14159,1.78571
"22:24:20",0.11973,1.84203,0.96234,0,0,1.44927,3.14159,1.78571
"22:24:31",0.11973,1.84203,0.96234,0,0,1.44927,3.14159,1.78571
"22:24:41",0.11973,1.84203,0.96234,0,0,1.44927,3.14159,1.78571
"22:24:52",0.11973,1.84203,0.96234,0,0,1.44927,3.14159,1.78571
"22:25:02",0.14797,1.48529,0.96234,0,0,1.44927,3.54996,1.78571
"22:25:13",0.14797,1.48529,0.96234,0,0,1.44927,3.54996,1.78571
"22:25:23",0.14797,1.48529,0.96234,0,0,1.44927,3.54996,1.78571
"22:25:34",0.14797,1.48529,0.96234,0,0,1.44927,3.54996,1.78571
"22:25:44",0.14797,1.48529,0.96234,0,0,1.44927,3.54996,1.78571
"22:25:55",0.14797,1.48529,0.96234,0,0,1.44927,3.54996,1.78571
"22:26:06",0,0.88559,0.19862,0,0,1.44927,1.9576,1.78571
"22:26:16",0,0.88559,0.19862,0,0,1.44927,1.9576,1.78571
"22:26:27",0,0.88559,0.19862,0,0,1.44927,1.9576,1.78571
"22:26:37",0,0.88559,0.19862,0,0,1.44927,1.9576,1.78571
"22:26:47",0,0.88559,0.19862,0,0,1.44927,1.9576,1.78571
"22:26:58",0,0.88559,0.19862,0,0,1.44927,1.9576,1.78571
"22:27:08",0,2.70836,0.34334,0,0,1.44927,3.14159,1.78571
"22:27:19",0,2.70836,0.34334,0,0,1.44927,3.14159,1.78571
"22:27:29",0,2.70836,0.34334,0,0,1.44927,3.14159,1.78571
"22:27:40",0,2.70836,0.34334,0,0,1.44927,3.14159,1.78571
"22:27:50",0,2.70836,0.34334,0,0,1.44927,3.14159,1.78571
"22:28:01",0,1.652,0,0,0,1.44927,3.55114,1.78571
"22:28:11",0,1.652,0,0,0,1.44927,3.55114,1.78571
"22:28:22",0,1.652,0,0,0,1.44927,3.55114,1.78571
"22:28:32",0,1.652,0,0,0,1.44927,3.55114,1.78571
"22:28:43",0,1.652,0,0,0,1.44927,3.55114,1.78571
"22:28:54",0,1.652,0,0,0,1.44927,3.55114,1.78571
"22:29:04",0,2.0566,0,0,0,1.44927,1.95933,1.78571
"22:29:14",0,2.0566,0,0,0,1.44927,1.95933,1.78571
"22:29:25",0,2.0566,0,0,0,1.44927,1.95933,1.78571
"22:29:35",0,2.0566,0,0,0,1.44927,1.95933,1.78571
"22:29:46",0,2.0566,0,0,0,1.44927,1.95933,1.78571
"22:29:57",0,2.0566,0,0,0,1.44927,1.95933,1.78571
"22:30:07",0,1.37065,0,0,0,1.44927,3.14159,1.78571
"22:30:18",0,1.37065,0,0,0,1.44927,3.14159,1.78571
"22:30:28",0,1.37065,0,0,0,1.44927,3.14159,1.78571
"22:30:39",0,1.37065,0,0,0,1.44927,3.14159,1.78571
"22:30:49",0,1.37065,0,0,0,1.44927,3.14159,1.78571
"22:30:59",0,1.37065,0,0,0,1.44927,3.14159,1.78571
"22:31:10",1.56806,1.652,0,0,0,1.44927,3.55114,1.78571
"22:31:20",1.56806,1.652,0,0,0,1.44927,3.55114,1.78571
"22:31:31",1.56806,1.652,0,0,0,1.44927,3.55114,1.78571
"22:31:41",1.56806,1.652,0,0,0,1.44927,3.55114,1.78571
"22:31:52",1.56806,1.652,0,0,0,1.44927,3.55114,1.78571
"22:32:02",0.59179,0,0,0,0,1.44927,1.95933,1.78571
"22:32:13",0.59179,0,0,0,0,1.44927,1.95933,1.78571
"22:32:23",0.59179,0,0,0,0,1.44927,1.95933,1.78571
"22:32:33",0.59179,0,0,0,0,1.44927,1.95933,1.78571
"22:32:44",0.59179,0,0,0,0,1.44927,1.95933,1.78571
"22:32:54",0.59179,0,0,0,0,1.44927,1.95933,1.78571
"22:33:05",1.04516,0,0,0,0,1.44927,3.14159,1.78571
"22:33:15",1.04516,0,0,0,0,1.44927,3.14159,1.78571
"22:33:26",1.04516,0,0,0,0,1.44927,3.14159,1.78571
"22:33:36",1.04516,0,0,0,0,1.44927,3.14159,1.78571
"22:33:47",1.04516,0,0,0,0,1.44927,3.14159,1.78571
"22:33:58",1.04516,0,0,0,0,1.44927,3.14159,1.78571
"22:34:08",1.56806,0,0,0,0,1.44927,3.59071,1.78571
"22:34:18",1.56806,0,0,0,0,1.44927,3.59071,1.78571
"22:34:29",1.56806,0,0,0,0,1.44927,3.59071,1.78571
"22:34:40",1.56806,0,0,0,0,1.44927,3.59071,1.78571
"22:34:50",1.56806,0,0,0,0,1.44927,3.59071,1.78571
"22:35:01",0.59179,0,0,0,0,1.44927,1.97324,1.78571
"22:35:11",0.59179,0,0,0,0,1.44927,1.97324,1.78571
"22:35:22",0.59179,0,0,0,0,1.44927,1.97324,1.78571
"22:35:32",0.59179,0,0,0,0,1.44927,1.97324,1.78571
"22:35:42",0.59179,0,0,0,0,1.44927,1.97324,1.78571
"22:35:53",0.59179,0,0,0,0,1.44927,1.97324,1.78571
"22:36:03",1.04516,0,0,0,0,1.44927,3.99936,1.78571
"22:36:14",1.04516,0,0,0,0,1.44927,3.99936,1.78571
"22:36:24",1.04516,0,0,0,0,1.44927,3.99936,1.78571
"22:36:35",1.04516,0,0,0,0,1.44927,3.99936,1.78571
"22:36:45",1.04516,0,0,0,0,1.44927,3.99936,1.78571
"22:36:56",1.04516,0,0,0,0,1.44927,3.99936,1.78571
"22:37:06",1.57152,0,0,0,0,1.44927,3.55859,1.78571
"22:37:17",1.57152,0,0,0,0,1.44927,3.55859,1.78571
"22:37:27",1.57152,0,0,0,0,1.44927,3.55859,1.78571
"22:37:38",1.57152,0,0,0,0,1.44927,3.55859,1.78571
"22:37:48",1.57152,0,0,0,0,1.44927,3.55859,1.78571
"22:37:59",1.57152,0,0,0,0,1.44927,3.55859,1.78571
"22:38:09",0.58553,0,0,0,0,1.44927,1.83034,1.78571
"22:38:20",0.58553,0,0,0,0,1.44927,1.83034,1.78571
"22:38:30",0.58553,0,0,0,0,1.44927,1.83034,1.78571
"22:38:41",0.58553,0,0,0,0,1.44927,1.83034,1.78571
"22:38:51",0.58553,0,0,0,0,1.44927,1.83034,1.78571
"22:39:01",1.03638,0,0,0,0,1.44927,2.42188,1.78571
"22:39:12",1.03638,0,0,0,0,1.44927,2.42188,1.78571
"22:39:22",1.03638,0,0,0,0,1.44927,2.42188,1.78571
"22:39:33",1.03638,0,0,0,0,1.44927,2.42188,1.78571
"22:39:43",1.03638,0,0,0,0,1.44927,2.42188,1.78571
"22:39:54",1.03638,0,0,0,0,1.44927,2.42188,1.78571
"22:40:04",1.56024,0,0,0,3.14159,1.44927,2.36707,1.78571
"22:40:15",1.56024,0,0,0,3.14159,1.44927,2.36707,1.78571
"22:40:25",1.56024,0,0,0,3.14159,1.44927,2.36707,1.78571
"22:40:35",1.56024,0,0,0,3.14159,1.44927,2.36707,1.78571
"22:40:46",1.56024,0,0,0,3.14159,1.44927,2.36707,1.78571
"22:40:56",1.56024,0,0,0,3.14159,1.44927,2.36707,1.78571
"22:41:07",0.58553,0,0,0,3.14159,1.44927,2.09559,1.78571
"22:41:17",0.58553,0,0,0,3.14159,1.44927,2.09559,1.78571
"22:41:28",0.58553,0,0,0,3.14159,1.44927,2.09559,1.78571
"22:41:38",0.58553,0,0,0,3.14159,1.44927,2.09559,1.78571
"22:41:49",0.58553,0,0,0,3.14159,1.44927,2.09559,1.78571
"22:41:59",0.58553,0,0,0,3.14159,1.44927,2.09559,1.78571
"22:42:09",0.52102,2.67249,0,6.72422,2.40845,1.44927,2.42188,1.78571
"22:42:20",0.52102,2.67249,0,6.72422,2.40845,1.44927,2.42188,1.78571
"22:42:30",0.52102,2.67249,0,6.72422,2.40845,1.44927,2.42188,1.78571
"22:42:41",0.52102,2.67249,0,6.72422,2.40845,1.44927,2.42188,1.78571
"22:42:52",0.52102,2.67249,0,6.72422,2.40845,1.44927,2.42188,1.78571
"22:43:02",0.63083,2.81077,0,6.72422,2.55402,1.44927,2.36707,1.78571
"22:43:13",0.63083,2.81077,0,6.72422,2.55402,1.44927,2.36707,1.78571
"22:43:23",0.63083,2.81077,0,6.72422,2.55402,1.44927,2.36707,1.78571
"22:43:34",0.63083,2.81077,0,6.72422,2.55402,1.44927,2.36707,1.78571
"22:43:44",0.63083,2.81077,0,6.72422,2.55402,1.44927,2.36707,1.78571
"22:43:54",0.63083,2.81077,0,6.72422,2.55402,1.44927,2.36707,1.78571
"22:44:05",0.52088,2.96793,0,0,8.1292,1.44927,2.09559,1.78571
"22:44:15",0.52088,2.96793,0,0,8.1292,1.44927,2.09559,1.78571
"22:44:26",0.52088,2.96793,0,0,8.1292,1.44927,2.09559,1.78571
"22:44:36",0.52088,2.96793,0,0,8.1292,1.44927,2.09559,1.78571
"22:44:47",0.52088,2.96793,0,0,8.1292,1.44927,2.09559,1.78571
"22:44:57",0.52088,2.96793,0,0,8.1292,1.44927,2.09559,1.78571
"22:45:07",0.53227,3.1212,0,6.72422,3.14159,1.44927,2.42188,1.78571
"22:45:18",0.53227,3.1212,0,6.72422,3.14159,1.44927,2.42188,1.78571
"22:45:28",0.53227,3.1212,0,6.72422,3.14159,1.44927,2.42188,1.78571
"22:45:39",0.53227,3.1212,0,6.72422,3.14159,1.44927,2.42188,1.78571
"22:45:49",0.53227,3.1212,0,6.72422,3.14159,1.44927,2.42188,1.78571
"22:45:59",0.53227,3.1212,0,6.72422,3.14159,1.44927,2.42188,1.78571
"22:46:10",0.65251,3.28226,0,6.72422,8.70099,1.44927,2.36707,1.48809
"22:46:20",0.65251,3.28226,0,6.72422,8.70099,1.44927,2.36707,1.48809
"22:46:31",0.65251,3.28226,0,6.72422,8.70099,1.44927,2.36707,1.48809
"22:46:41",0.65251,3.28226,0,6.72422,8.70099,1.44927,2.36707,1.48809
"22:46:52",0.65251,3.28226,0,6.72422,8.70099,1.44927,2.36707,1.48809
"22:47:03",0.51703,2.96793,0,0,8.66053,1.44927,1.67903,1.48809
"22:47:13",0.51703,2.96793,0,0,8.66053,1.44927,1.67903,1.48809
"22:47:24",0.51703,2.96793,0,0,8.66053,1.44927,1.67903,1.48809
"22:47:34",0.51703,2.96793,0,0,8.66053,1.44927,1.67903,1.48809
"22:47:44",0.51703,2.96793,0,0,8.66053,1.44927,1.67903,1.48809
"22:47:55",0.51703,2.96793,0,0,8.66053,1.44927,1.67903,1.48809
"22:48:05",0.52804,3.1212,0,0,8.16801,1.44927,1.92109,1.48809
"22:48:16",0.52804,3.1212,0,0,8.16801,1.44927,1.92109,1.48809
"22:48:26",0.52804,3.1212,0,0,8.16801,1.44927,1.92109,1.48809
"22:48:37",0.52804,3.1212,0,0,8.16801,1.44927,1.92109,1.48809
"22:48:47",0.52804,3.1212,0,0,8.16801,1.44927,1.92109,1.48809
"22:48:58",0.52804,3.1212,0,0,8.16801,1.44927,1.92109,1.48809
"22:49:08",0.64539,3.28226,3.14159,0,8.89552,1.44927,1.85632,1.48809
"22:49:18",0.64539,3.28226,3.14159,0,8.89552,1.44927,1.85632,1.48809
"22:49:29",0.64539,3.28226,3.14159,0,8.89552,1.44927,1.85632,1.48809
"22:49:39",0.64539,3.28226,3.14159,0,8.89552,1.44927,1.85632,1.48809
"22:49:50",0.64539,3.28226,3.14159,0,8.89552,1.44927,1.85632,1.48809
"22:50:00",0.64539,3.28226,3.14159,0,8.89552,1.44927,1.85632,1.48809
"22:50:11",0.51703,2.96793,6.00672,0,7.56832,1.44927,1.79082,1.48809
"22:50:21",0.51703,2.96793,6.00672,0,7.56832,1.44927,1.79082,1.48809
"22:50:32",0.51703,2.96793,6.00672,0,7.56832,1.44927,1.79082,1.48809
"22:50:42",0.51703,2.96793,6.00672,0,7.56832,1.44927,1.79082,1.48809
"22:50:52",0.51703,2.96793,6.00672,0,7.56832,1.44927,1.79082,1.48809
"22:51:03",0.52804,3.1212,5.47598,0,3.14159,1.44927,1.73458,1.48809
"22:51:13",0.52804,3.1212,5.47598,0,3.14159,1.44927,1.73458,1.48809
"22:51:24",0.52804,3.1212,5.47598,0,3.14159,1.44927,1.73458,1.48809
"22:51:34",0.52804,3.1212,5.47598,0,3.14159,1.44927,1.73458,1.48809
"22:51:45",0.52804,3.1212,5.47598,0,3.14159,1.44927,1.73458,1.48809
"22:51:55",0.52804,3.1212,5.47598,0,3.14159,1.44927,1.73458,1.48809
"22:52:05",0.64539,3.28226,5.47598,0,8.01163,1.44927,3.80225,1.48809
"22:52:16",0.64539,3.28226,5.47598,0,8.01163,1.44927,3.80225,1.48809
"22:52:26",0.64539,3.28226,5.47598,0,8.01163,1.44927,3.80225,1.48809
"22:52:37",0.64539,3.28226,5.47598,0,8.01163,1.44927,3.80225,1.48809
"22:52:47",0.64539,3.28226,5.47598,0,8.01163,1.44927,3.80225,1.48809
"22:52:58",0.64539,3.28226,5.47598,0,8.01163,1.44927,3.80225,1.48809
"22:53:08",0.51703,2.96793,5.98307,0,8.9884,1.44927,3.76682,1.48809
"22:53:19",0.51703,2.96793,5.98307,0,8.9884,1.44927,3.76682,1.48809
"22:53:29",0.51703,2.96793,5.98307,0,8.9884,1.44927,3.76682,1.48809
"22:53:39",0.51703,2.96793,5.98307,0,8.9884,1.44927,3.76682,1.48809
"22:53:50",0.51703,2.96793,5.98307,0,8.9884,1.44927,3.76682,1.48809
"22:54:00",0.51703,2.96793,5.98307,0,8.9884,1.44927,3.76682,1.48809
"22:54:11",0.57398,3.12239,5.39327,0,9.16884,1.44927,3.47369,1.48809
"22:54:21",0.57398,3.12239,5.39327,0,9.16884,1.44927,3.47369,1.48809
"22:54:32",0.57398,3.12239,5.39327,0,9.16884,1.44927,3.47369,1.48809
"22:54:42",0.57398,3.12239,5.39327,0,9.16884,1.44927,3.47369,1.48809
"22:54:52",0.57398,3.12239,5.39327,0,9.16884,1.44927,3.47369,1.48809
"22:55:03",0.90046,3.29853,5.27112,0,9.02735,1.44927,3.9299,1.48809
"22:55:13",0.90046,3.29853,5.27112,0,9.02735,1.44927,3.9299,1.48809
"22:55:24",0.90046,3.29853,5.27112,0,9.02735,1.44927,3.9299,1.48809
"22:55:34",0.90046,3.29853,5.27112,0,9.02735,1.44927,3.9299,1.48809
"22:55:44",0.90046,3.29853,5.27112,0,9.02735,1.44927,3.9299,1.48809
"22:55:55",0.90046,3.29853,5.27112,0,9.02735,1.44927,3.9299,1.48809
"22:56:05",0.78549,2.98692,2.30838,0,9.11077,1.44927,3.89645,1.48809
"22:56:16",0.78549,2.98692,2.30838,0,9.11077,1.44927,3.89645,1.48809
"22:56:26",0.78549,2.98692,2.30838,0,9.11077,1.44927,3.89645,1.48809
"22:56:37",0.78549,2.98692,2.30838,0,9.11077,1.44927,3.89645,1.48809
"22:56:47",0.78549,2.98692,2.30838,0,9.11077,1.44927,3.89645,1.48809
"22:56:58",0.78549,2.98692,2.30838,0,9.11077,1.44927,3.89645,1.48809
"22:57:08",0.77142,2.06842,2.1867,0,9.20025,1.44927,3.51707,1.48809
"22:57:18",0.77142,2.06842,2.1867,0,9.20025,1.44927,3.51707,1.48809
"22:57:29",0.77142,2.06842,2.1867,0,9.20025,1.44927,3.51707,1.48809
"22:57:39",0.77142,2.06842,2.1867,0,9.20025,1.44927,3.51707,1.48809
"22:57:50",0.77142,2.06842,2.1867,0,9.20025,1.44927,3.51707,1.48809
"22:58:00",0.77142,2.06842,2.1867,0,9.20025,1.44927,3.51707,1.48809
"22:58:11",0,3.14159,2.11421,0,9.32642,1.44927,8.02105,1.48809
"22:58:21",0,3.14159,2.11421,0,9.32642,1.44927,8.02105,1.48809
"22:58:31",0,3.14159,2.11421,0,9.32642,1.44927,8.02105,1.48809
"22:58:42",0,3.14159,2.11421,0,9.32642,1.44927,8.02105,1.48809
"22:58:52",0,3.14159,2.11421,0,9.32642,1.44927,8.02105,1.48809
"22:59:03",0,0.7989,2.04573,0,9.29128,1.44927,7.83278,1.48809
"22:59:14",0,0.7989,2.04573,0,9.29128,1.44927,7.83278,1.48809
"22:59:24",0,0.7989,2.04573,0,9.29128,1.44927,7.83278,1.48809
"22:59:35",0,0.7989,2.04573,0,9.29128,1.44927,7.83278,1.48809
"22:59:45",0,0.7989,2.04573,0,9.29128,1.44927,7.83278,1.48809
"22:59:55",0,0.7989,2.04573,0,9.29128,1.44927,7.83278,1.48809
"23:00:06",3.30693,1.44051,2.62029,0,9.19961,1.44927,7.46715,1.48809
"23:00:16",3.30693,1.44051,2.62029,0,9.19961,1.44927,7.46715,1.48809
"23:00:27",3.30693,1.44051,2.62029,0,9.19961,1.44927,7.46715,1.48809
"23:00:37",3.30693,1.44051,2.62029,0,9.19961,1.44927,7.46715,1.48809
"23:07:12",0,3.23289,1.63022,0,9.4323,1.08695,9.24372,0.89285
"23:07:23",0,3.23289,1.63022,0,9.4323,1.08695,9.24372,0.89285
"23:12:11",0.48269,2.5066,1.15229,8.50997,9.40549,1.08695,9.38098,0.89285
"23:12:26",0.48269,2.5066,1.15229,8.50997,9.40549,1.08695,9.38098,0.89285
"23:25:59",6.78063,1.54578,7.40879,8.62682,2.31686,0.75773,8.68617,2.14073
"23:26:10",6.31172,1.39933,7.40879,8.62682,1.9268,0.74213,7.37997,2.03284
"23:26:20",6.31172,1.39933,7.40879,8.62682,1.9268,0.74213,7.37997,2.03284
"23:26:31",6.31172,1.39933,7.40879,8.62682,1.9268,0.74213,7.37997,2.03284
"23:26:41",6.31172,1.39933,7.40879,8.62682,1.9268,0.74213,7.37997,2.03284
"23:26:52",6.31172,1.39933,7.40879,8.62682,1.9268,0.74213,7.37997,2.03284
"23:27:02",6.84723,1.51606,7.1332,8.5879,2.07672,0.72669,8.82065,2.03284
"23:27:12",6.84723,1.51606,7.1332,8.5879,2.07672,0.72669,8.82065,2.03284
"23:27:23",6.84723,1.51606,7.1332,8.5879,2.07672,0.72669,8.82065,2.03284
"23:27:33",6.84723,1.51606,7.1332,8.5879,2.07672,0.72669,8.82065,2.03284
"23:27:44",6.84723,1.51606,7.1332,8.5879,2.07672,0.72669,8.82065,2.03284
"23:27:54",6.84723,1.51606,7.1332,8.5879,2.07672,0.72669,8.82065,2.03284
"23:28:04",7.64067,0,7.14751,8.3776,2.05449,0.71143,8.68475,1.81907
"23:28:15",7.64067,0,7.14751,8.3776,2.05449,0.71143,8.68475,1.81907
"23:28:25",7.64067,0,7.14751,8.3776,2.05449,0.71143,8.68475,1.81907
"23:28:35",7.64067,0,7.14751,8.3776,2.05449,0.71143,8.68475,1.81907
"23:28:46",7.64067,0,7.14751,8.3776,2.05449,0.71143,8.68475,1.81907
"23:28:56",7.64067,0,7.14751,8.3776,2.05449,0.71143,8.68475,1.81907
"23:29:07",7.05792,0,3.07315,3.97766,8.66764,0.69634,7.36491,1.71317
"23:29:17",7.05792,0,3.07315,3.97766,8.66764,0.69634,7.36491,1.71317
"23:29:27",7.05792,0,3.07315,3.97766,8.66764,0.69634,7.36491,1.71317
"23:29:38",7.05792,0,3.07315,3.97766,8.66764,0.69634,7.36491,1.71317
"23:29:48",7.05792,0,3.07315,3.97766,8.66764,0.69634,7.36491,1.71317
"23:29:58",7.05792,0,3.07315,3.97766,8.66764,0.69634,7.36491,1.71317
"23:30:10",7.64067,0,2.63705,3.14159,7.47309,0.68141,9.12205,1.6937
"23:30:20",7.64067,0,2.63705,3.14159,7.47309,0.68141,9.12205,1.6937
"23:30:30",7.64067,0,2.63705,3.14159,7.47309,0.68141,9.12205,1.6937
"23:30:41",7.64067,0,2.63705,3.14159,7.47309,0.68141,9.12205,1.6937
"23:30:51",7.64067,0,2.63705,3.14159,7.47309,0.68141,9.12205,1.6937
"23:31:02",7.64067,0,1.84341,8.09857,8.75024,0.66665,9.12205,1.50327
"23:31:12",7.64067,0,1.84341,8.09857,8.75024,0.66665,9.12205,1.50327
"23:31:22",7.64067,0,1.84341,8.09857,8.75024,0.66665,9.12205,1.50327
"23:31:33",7.64067,0,1.84341,8.09857,8.75024,0.66665,9.12205,1.50327
"23:31:43",7.64067,0,1.84341,8.09857,8.75024,0.66665,9.12205,1.50327
"23:31:54",7.64067,0,1.84341,8.09857,8.75024,0.66665,9.12205,1.50327
"23:32:04",3.14159,2.17471,2.52699,7.43031,8.12283,0.45846,8.77142,1.24142
"23:32:14",3.14159,2.17471,2.52699,7.43031,8.12283,0.45846,8.77142,1.24142
"23:32:25",3.14159,2.17471,2.52699,7.43031,8.12283,0.45846,8.77142,1.24142
"23:32:35",3.14159,2.17471,2.52699,7.43031,8.12283,0.45846,8.77142,1.24142
"23:32:46",3.14159,2.17471,2.52699,7.43031,8.12283,0.45846,8.77142,1.24142
"23:32:56",3.14159,2.17471,2.52699,7.43031,8.12283,0.45846,8.77142,1.24142
"23:33:06",3.39685,6.32615,2.63605,8.16429,8.47939,0.44328,9.12197,1.19456
"23:33:17",3.39685,6.32615,2.63605,8.16429,8.47939,0.44328,9.12197,1.19456
"23:33:27",3.39685,6.32615,2.63605,8.16429,8.47939,0.44328,9.12197,1.19456
"23:33:38",3.39685,6.32615,2.63605,8.16429,8.47939,0.44328,9.12197,1.19456
"23:33:48",3.39685,6.32615,2.63605,8.16429,8.47939,0.44328,9.12197,1.19456
"23:33:58",3.39685,6.32615,2.63605,8.16429,8.47939,0.44328,9.12197,1.19456
"23:34:09",3.39685,2.2579,1.85704,8.19214,8.95508,0.42825,9.12211,1.02656
"23:34:19",3.39685,2.2579,1.85704,8.19214,8.95508,0.42825,9.12211,1.02656
"23:34:30",3.39685,2.2579,1.85704,8.19214,8.95508,0.42825,9.12211,1.02656
"23:34:40",3.39685,2.2579,1.85704,8.19214,8.95508,0.42825,9.12211,1.02656
"23:34:50",3.39685,2.2579,1.85704,8.19214,8.95508,0.42825,9.12211,1.02656
"23:35:01",3.2549,2.114,4.80113,8.10399,8.16176,0.41338,8.77099,0.9201
"23:35:11",3.2549,2.114,4.80113,8.10399,8.16176,0.41338,8.77099,0.9201
"23:35:22",3.2549,2.114,4.80113,8.10399,8.16176,0.41338,8.77099,0.9201
"23:35:32",3.2549,2.114,4.80113,8.10399,8.16176,0.41338,8.77099,0.9201
"23:35:42",3.2549,2.114,4.80113,8.10399,8.16176,0.41338,8.77099,0.9201
